datetime_utc,ALLSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,TS,WS2M
2025031722,216.52,0.28,0.22,0.0,101.56,3.41,22.55,20.84,20.75,5.27
2025031723,18.17,0.28,0.22,0.0,101.64,3.77,29.71,18.03,17.11,4.12
2025031800,0.0,0.28,0.22,0.0,101.75,4.32,38.36,16.16,15.45,3.63
2025031801,0.0,0.28,0.22,0.0,101.85,4.91,47.17,14.94,14.36,3.55
2025031802,0.0,0.28,0.22,0.0,101.9,5.48,56.1,13.96,13.43,3.43
2025031803,0.0,0.28,0.22,0.0,101.93,5.9,63.64,13.16,12.64,3.26
2025031804,0.0,0.28,0.23,0.0,101.92,6.16,69.36,12.5,11.96,3.01
2025031805,0.0,0.28,0.23,0.0,101.91,6.36,74.33,11.93,11.37,2.73
2025031806,0.0,0.28,0.23,0.0,101.87,6.52,78.42,11.49,10.91,2.66
2025031807,0.0,0.28,0.23,0.0,101.85,6.68,82.42,11.1,10.52,2.69
2025031808,0.0,0.28,0.23,0.0,101.83,6.77,86.05,10.65,10.05,2.61
2025031809,0.0,0.28,0.23,0.0,101.85,6.68,87.58,10.19,9.57,2.6
2025031810,0.0,0.28,0.23,0.0,101.89,6.38,87.48,9.53,8.89,2.38
2025031811,9.38,0.28,0.23,0.0,101.93,6.01,84.02,9.25,8.96,2.47
2025031812,179.62,0.28,0.23,0.0,101.97,5.72,68.12,11.66,13.11,3.31
2025031813,426.33,0.28,0.23,0.0,102.0,5.05,45.42,15.99,19.01,3.62
2025031814,654.67,0.28,0.23,0.0,102.0,3.74,25.35,20.51,24.15,4.42
2025031815,833.83,0.28,0.23,0.0,101.97,3.32,18.92,23.35,28.09,4.19
2025031816,949.58,0.28,0.23,0.0,101.91,3.0,14.76,25.8,31.07,4.16
2025031817,991.25,0.28,0.22,0.0,101.81,2.87,12.68,27.61,33.03,4.08
2025031818,954.12,0.28,0.21,0.0,101.7,2.87,11.91,28.67,33.72,4.0
2025031819,847.5,0.28,0.21,0.0,101.62,2.94,11.99,28.96,33.09,3.99
2025031820,676.72,0.28,0.21,0.0,101.59,3.04,12.7,28.54,31.42,3.92
2025031821,457.33,0.27,0.2,0.0,101.57,3.3,14.78,27.33,28.54,3.83
2025031822,211.85,0.27,0.2,0.0,101.61,4.05,20.8,25.02,24.39,3.2
2025031823,18.12,0.27,0.2,0.0,101.68,5.02,34.48,20.23,18.72,1.88
2025031900,0.0,0.27,0.21,0.0,101.74,6.09,47.76,18.1,17.04,1.96
2025031901,0.0,0.27,0.21,0.0,101.77,7.16,62.04,16.52,15.53,1.62
2025031902,0.0,0.27,0.21,0.0,101.8,7.86,74.04,15.21,14.2,1.23
2025031903,0.0,0.27,0.21,0.0,101.79,8.18,81.48,14.34,13.16,1.07
2025031904,0.0,0.27,0.21,0.0,101.74,8.3,85.58,13.8,12.19,1.04
2025031905,0.0,0.27,0.21,0.0,101.69,8.38,86.81,13.72,11.35,1.02
2025031906,0.0,0.27,0.21,0.0,101.65,8.46,87.54,13.73,10.59,0.86
2025031907,0.0,0.27,0.22,0.01,101.62,8.53,86.7,14.0,9.88,0.62
2025031908,0.0,0.28,0.22,0.03,101.61,8.59,87.98,13.88,9.25,0.35
2025031909,0.0,0.28,0.22,0.03,101.62,8.61,91.06,13.39,8.71,0.33
2025031910,0.0,0.28,0.22,0.03,101.65,8.6,94.49,12.81,8.23,0.5
2025031911,9.85,0.28,0.22,0.04,101.69,8.58,98.29,12.18,8.84,0.62
2025031912,180.43,0.28,0.22,0.01,101.73,8.64,86.61,14.23,15.88,0.92
2025031913,425.77,0.28,0.22,0.0,101.77,8.02,63.52,17.93,22.12,1.11
2025031914,653.75,0.28,0.22,0.0,101.76,4.99,28.54,23.24,28.35,1.47
2025031915,831.62,0.27,0.22,0.0,101.73,3.83,18.17,26.38,32.58,1.63
2025031916,945.78,0.27,0.21,0.0,101.65,3.68,15.58,28.31,35.36,1.5
2025031917,988.75,0.27,0.21,0.0,101.54,3.7,14.45,29.69,37.04,1.38
2025031918,954.4,0.27,0.2,0.0,101.42,3.71,13.73,30.6,37.65,1.33
2025031919,848.38,0.27,0.2,0.0,101.33,3.68,13.31,30.99,37.17,1.23
2025031920,677.17,0.27,0.2,0.0,101.28,3.63,13.23,30.85,35.43,1.1
2025031921,456.38,0.27,0.19,0.0,101.27,3.64,13.88,30.05,32.06,1.09
2025031922,209.62,0.27,0.19,0.0,101.31,4.43,19.06,27.97,27.01,0.8
2025031923,17.83,0.27,0.19,0.0,101.36,5.04,28.88,23.14,20.05,0.92
2025032000,0.0,0.27,0.2,0.0,101.42,5.68,37.32,20.9,18.56,0.97
2025032001,0.0,0.27,0.2,0.0,101.47,7.19,52.17,19.29,17.36,0.81
2025032002,0.0,0.27,0.2,0.0,101.51,8.36,66.33,17.86,16.3,0.7
2025032003,0.0,0.27,0.2,0.0,101.51,8.97,75.01,17.02,15.41,0.73
2025032004,0.0,0.27,0.2,0.0,101.49,9.26,80.47,16.41,14.61,0.78
2025032005,0.0,0.27,0.2,0.01,101.46,9.4,85.28,15.73,13.84,0.85
2025032006,0.0,0.27,0.21,0.01,101.43,9.46,89.74,15.03,13.1,0.94
2025032007,0.0,0.27,0.21,0.01,101.38,9.44,93.89,14.29,12.41,0.99
2025032008,0.0,0.27,0.21,0.01,101.37,9.46,98.84,13.53,11.83,1.02
2025032009,0.0,0.27,0.21,0.0,101.38,9.48,100.0,12.97,11.35,1.04
2025032010,0.0,0.27,0.21,0.0,101.4,9.53,100.0,12.54,10.88,1.07
2025032011,10.38,0.27,0.21,0.0,101.44,9.69,100.0,12.5,11.58,1.08
2025032012,179.32,0.27,0.21,0.1,101.48,10.03,86.73,16.48,17.85,2.31
2025032013,417.83,0.27,0.21,0.0,101.51,9.71,64.25,20.76,23.58,3.34
2025032014,635.5,0.27,0.21,0.0,101.51,8.77,46.52,24.41,27.98,4.48
2025032015,805.45,0.27,0.21,0.0,101.48,7.93,36.54,26.79,30.98,5.12
2025032016,914.92,0.27,0.21,0.0,101.42,7.87,32.72,28.54,32.99,5.63
2025032017,940.67,0.27,0.21,0.0,101.31,8.45,32.84,29.68,34.07,6.08
2025032018,905.85,0.27,0.2,0.0,101.19,9.26,35.09,30.09,34.09,6.44
2025032019,792.85,0.27,0.2,0.0,101.11,9.51,36.67,29.77,33.11,6.69
2025032020,611.15,0.27,0.2,0.0,101.08,9.43,38.2,28.91,31.27,6.69
2025032021,380.65,0.27,0.2,0.02,101.06,9.4,41.07,27.61,28.83,6.46
2025032022,173.48,0.27,0.2,0.06,101.08,9.83,47.37,25.94,25.9,5.97
2025032023,13.05,0.27,0.2,0.12,101.12,10.83,59.65,23.7,22.96,4.88
2025032100,0.0,0.27,0.2,0.23,101.18,11.83,72.58,21.92,21.42,4.17
2025032101,0.0,0.27,0.2,0.48,101.27,12.17,82.23,20.36,20.03,4.49
2025032102,0.0,0.27,0.2,0.6,101.36,11.2,84.55,18.6,18.39,4.87
2025032103,0.0,0.27,0.21,0.17,101.42,9.05,75.42,17.06,16.76,4.89
2025032104,0.0,0.27,0.21,0.01,101.43,7.85,69.55,16.11,15.71,4.4
2025032105,0.0,0.27,0.21,0.0,101.43,7.44,68.78,15.45,14.99,4.21
2025032106,0.0,0.27,0.21,0.0,101.42,7.25,69.62,14.86,14.37,4.04
2025032107,0.0,0.27,0.21,0.0,101.42,6.98,69.91,14.21,13.71,4.02
2025032108,0.0,0.27,0.21,0.0,101.46,6.35,67.8,13.24,12.79,4.4
2025032109,0.0,0.27,0.21,0.0,101.54,5.5,64.17,11.91,11.52,4.66
2025032110,0.0,0.27,0.21,0.0,101.64,5.04,64.18,10.61,10.26,4.2
2025032111,12.6,0.27,0.21,0.0,101.74,4.86,65.45,9.79,9.76,3.89
2025032112,197.25,0.27,0.22,0.0,101.86,4.54,57.3,10.78,12.12,4.87
2025032113,447.77,0.27,0.22,0.0,101.94,4.08,45.73,12.59,15.45,5.09
2025032114,676.28,0.27,0.22,0.0,101.94,3.79,36.66,14.86,19.27,4.66
2025032115,852.67,0.27,0.21,0.0,101.93,3.56,29.63,17.21,22.89,4.21
2025032116,968.45,0.27,0.21,0.0,101.88,3.4,24.49,19.51,26.1,3.72
2025032117,1006.72,0.27,0.21,0.0,101.81,3.25,20.67,21.52,28.57,3.17
2025032118,974.58,0.27,0.2,0.0,101.71,3.08,17.9,22.98,29.86,2.73
2025032119,863.38,0.27,0.2,0.0,101.62,2.9,15.99,23.84,29.88,2.39
2025032120,689.67,0.27,0.2,0.0,101.56,2.79,15.2,24.03,28.66,2.11
2025032121,467.8,0.27,0.2,0.0,101.55,2.69,15.13,23.5,26.06,2.01
2025032122,220.32,0.27,0.2,0.0,101.57,2.89,17.92,21.9,21.7,1.86
2025032123,20.5,0.27,0.2,0.0,101.63,3.4,28.51,17.05,15.3,1.23
2025032200,0.0,0.27,0.2,0.0,101.72,3.89,36.83,15.16,13.99,1.66
2025032201,0.0,0.27,0.2,0.0,101.82,4.88,49.87,13.98,13.11,2.12
2025032202,0.0,0.27,0.2,0.0,101.88,5.96,66.17,12.71,12.01,2.13
2025032203,0.0,0.27,0.2,0.0,101.89,6.77,81.21,11.53,10.92,1.67
2025032204,0.0,0.27,0.2,0.0,101.88,7.11,90.45,10.64,10.01,1.21
2025032205,0.0,0.27,0.21,0.0,101.85,7.21,95.38,10.05,9.29,0.94
2025032206,0.0,0.27,0.21,0.0,101.82,7.23,96.97,9.84,8.68,0.85
2025032207,0.0,0.27,0.21,0.0,101.78,7.22,96.22,9.93,8.16,0.84
2025032208,0.0,0.27,0.21,0.0,101.76,7.21,96.07,9.93,7.7,0.76
2025032209,0.0,0.27,0.21,0.0,101.79,7.2,97.45,9.7,7.35,0.72
2025032210,0.0,0.27,0.21,0.0,101.84,7.2,97.9,9.64,7.1,0.81
2025032211,12.57,0.27,0.21,0.0,101.92,7.2,97.84,9.66,7.97,0.81
2025032212,188.93,0.27,0.21,0.0,101.99,7.22,81.67,12.43,14.27,1.3
2025032213,431.15,0.27,0.22,0.0,102.02,6.53,55.59,16.84,21.16,0.86
2025032214,654.35,0.27,0.21,0.0,102.01,5.42,35.52,21.04,27.18,0.54
2025032215,828.88,0.27,0.21,0.0,101.97,5.08,28.85,23.39,31.0,0.68
2025032216,942.03,0.27,0.21,0.0,101.9,4.85,24.74,25.17,33.52,0.86
2025032217,970.58,0.27,0.21,0.0,101.79,4.69,22.04,26.54,34.98,0.97
2025032218,938.25,0.27,0.2,0.0,101.67,4.54,20.11,27.53,35.09,1.25
2025032219,829.58,0.27,0.2,0.0,101.58,4.48,19.2,28.08,34.42,1.45
2025032220,655.53,0.27,0.19,0.0,101.51,4.43,19.27,27.81,32.06,1.41
2025032221,436.0,0.27,0.19,0.0,101.49,4.3,19.45,27.14,29.16,1.39
2025032222,192.23,0.27,0.19,0.0,101.5,4.66,23.08,25.6,24.93,0.95
2025032223,15.88,0.27,0.19,0.0,101.56,4.87,28.7,22.71,18.63,0.77
2025032300,0.0,0.27,0.2,0.0,101.61,4.71,29.32,21.82,16.62,0.68
2025032301,0.0,0.27,0.2,0.0,101.66,5.17,34.59,20.65,15.45,0.21
2025032302,0.0,0.27,0.2,0.0,101.71,5.92,42.8,19.4,16.23,0.09
2025032303,0.0,0.27,0.2,0.0,101.74,6.65,51.3,18.36,15.72,0.19
2025032304,0.0,0.27,0.2,0.0,101.74,7.12,57.74,17.56,15.25,0.47
2025032305,0.0,0.27,0.2,0.0,101.74,7.42,64.38,16.49,14.86,0.74
2025032306,0.0,0.27,0.2,0.0,101.71,7.61,70.27,15.51,14.53,0.88
2025032307,0.0,0.27,0.21,0.0,101.66,7.79,75.15,14.82,14.22,0.94
2025032308,0.0,0.27,0.21,0.0,101.63,8.02,79.37,14.42,13.88,1.06
2025032309,0.0,0.27,0.21,0.0,101.66,8.29,84.25,14.01,13.5,1.15
2025032310,0.0,0.27,0.21,0.0,101.72,8.55,92.54,13.05,12.33,1.15
2025032311,10.4,0.27,0.21,0.0,101.76,8.9,97.62,12.85,12.59,1.34
2025032312,135.68,0.27,0.21,0.0,101.82,9.41,87.34,15.43,16.62,2.43
2025032313,323.92,0.27,0.21,0.01,101.87,9.96,76.87,18.34,20.98,1.92
2025032314,497.3,0.27,0.21,0.0,101.89,8.49,51.17,22.36,25.06,2.22
2025032315,641.28,0.27,0.21,0.0,101.9,7.92,41.25,24.79,28.91,2.58
2025032316,735.08,0.27,0.21,0.0,101.86,7.91,36.88,26.65,32.15,2.72
2025032317,754.8,0.27,0.21,0.0,101.76,7.8,33.05,28.27,34.33,2.88
2025032318,698.8,0.27,0.21,0.0,101.67,7.64,30.49,29.29,34.92,2.91
2025032319,539.2,0.27,0.2,0.0,101.58,7.49,28.99,29.81,34.61,2.86
2025032320,513.72,0.27,0.2,0.01,101.53,7.43,28.74,29.81,33.37,2.75
2025032321,324.5,0.27,0.2,0.01,101.53,7.47,30.35,28.96,30.39,2.7
2025032322,144.93,0.27,0.2,0.02,101.53,7.97,35.82,27.22,26.66,2.35
2025032323,13.8,0.27,0.2,0.01,101.55,8.83,48.11,23.97,22.86,1.8
2025032400,0.0,0.27,0.2,0.0,101.61,9.81,57.43,22.78,22.05,2.81
2025032401,0.0,0.27,0.2,0.0,101.7,10.57,67.01,21.48,20.75,2.68
2025032402,0.0,0.27,0.2,0.0,101.77,11.09,76.71,20.07,19.29,2.03
2025032403,0.0,0.27,0.2,0.0,101.76,11.39,84.5,18.94,18.13,1.75
2025032404,0.0,0.27,0.21,0.0,101.71,11.52,89.41,18.21,17.43,1.64
2025032405,0.0,0.27,0.21,0.02,101.65,11.64,93.64,17.63,16.87,1.52
2025032406,0.0,0.27,0.21,0.07,101.6,11.75,97.5,17.13,16.38,1.33
2025032407,0.0,0.27,0.21,0.18,101.55,11.88,100.0,16.63,15.8,1.08
2025032408,0.0,0.27,0.21,0.56,101.53,11.99,100.0,16.34,15.32,0.92
2025032409,0.0,0.27,0.21,0.76,101.55,12.02,100.0,16.43,14.99,0.89
2025032410,0.0,0.27,0.21,0.84,101.6,12.01,100.0,16.48,14.75,0.89
2025032411,10.57,0.27,0.22,0.88,101.62,12.03,100.0,16.43,15.53,0.89
2025032412,147.38,0.27,0.22,0.54,101.63,12.83,92.75,19.32,20.12,1.98
2025032413,342.3,0.27,0.22,0.32,101.67,13.39,80.04,22.41,24.71,2.55
2025032414,572.75,0.27,0.22,0.54,101.71,12.77,64.67,25.18,27.8,3.13
2025032415,657.62,0.27,0.22,0.25,101.71,12.42,59.11,26.23,28.85,2.77
2025032416,729.15,0.27,0.22,0.09,101.65,12.02,52.99,27.53,31.33,2.52
2025032417,697.45,0.27,0.22,0.07,101.55,11.33,43.61,29.86,35.92,2.48
2025032418,728.75,0.27,0.21,0.05,101.43,10.6,37.23,31.45,37.25,2.53
2025032419,578.47,0.27,0.21,0.05,101.33,10.25,34.46,32.21,37.01,2.81
2025032420,476.6,0.27,0.21,0.04,101.28,10.18,34.26,32.18,35.35,3.16
2025032421,303.52,0.27,0.21,0.07,101.27,10.36,36.96,31.15,32.35,3.33
2025032422,137.07,0.27,0.21,0.08,101.33,10.76,42.06,29.56,29.26,3.12
2025032423,11.55,0.27,0.21,0.11,101.42,11.37,51.85,26.92,25.98,2.26
2025032500,0.0,0.27,0.21,0.32,101.49,12.07,59.73,25.54,24.86,2.53
2025032501,0.0,0.27,0.21,0.33,101.53,12.81,68.33,24.28,23.74,2.1
2025032502,0.0,0.27,0.21,0.72,101.53,13.49,77.69,23.0,22.52,1.34
2025032503,0.0,0.27,0.21,1.39,101.49,13.95,85.11,22.04,21.59,0.99
2025032504,0.0,0.27,0.22,2.17,101.44,14.19,90.08,21.38,20.95,0.82
2025032505,0.0,0.27,0.22,2.87,101.46,14.39,93.69,20.97,20.57,1.0
2025032506,0.0,0.27,0.23,3.85,101.48,14.55,96.26,20.71,20.34,1.22
2025032507,0.0,0.27,0.24,6.77,101.45,14.53,98.39,20.33,19.95,1.04
2025032508,0.0,0.27,0.26,11.56,101.44,14.32,100.0,19.82,19.33,0.9
2025032509,0.0,0.27,0.28,11.79,101.47,14.15,100.0,19.64,19.17,0.83
2025032510,0.0,0.27,0.3,10.7,101.52,14.0,99.78,19.52,18.94,0.73
2025032511,8.8,0.27,0.31,6.12,101.56,13.92,98.46,19.65,19.13,0.62
2025032512,88.93,0.27,0.32,4.07,101.6,14.31,92.79,21.06,21.67,0.67
2025032513,203.38,0.27,0.32,3.06,101.62,14.26,84.95,22.45,23.43,0.26
2025032514,357.15,0.27,0.32,1.32,101.64,13.89,75.33,24.01,25.99,0.85
2025032515,492.1,0.27,0.32,1.59,101.63,13.19,63.45,26.03,29.25,1.59
2025032516,540.92,0.27,0.32,2.55,101.57,12.38,56.04,27.06,29.13,1.9
2025032517,634.17,0.27,0.32,3.26,101.5,11.95,52.81,27.46,29.06,2.1
2025032518,526.88,0.27,0.32,4.61,101.44,11.74,51.05,27.73,29.09,2.18
2025032519,422.6,0.27,0.33,7.61,101.39,11.64,50.6,27.73,28.6,2.23
2025032520,380.6,0.27,0.33,8.42,101.37,11.68,51.38,27.52,27.81,2.17
2025032521,240.7,0.27,0.34,7.38,101.4,11.96,54.41,26.95,26.7,1.74
2025032522,116.15,0.27,0.35,6.18,101.44,12.56,61.12,25.81,25.22,0.82
2025032523,13.2,0.28,0.35,3.87,101.5,12.31,66.3,24.12,22.91,0.79
2025032600,0.0,0.28,0.35,1.89,101.54,12.16,68.97,23.27,21.95,0.85
2025032601,0.0,0.28,0.35,1.12,101.6,12.16,72.03,22.56,21.32,0.88
2025032602,0.0,0.28,0.35,0.71,101.63,12.14,76.18,21.62,20.52,0.94
2025032603,0.0,0.28,0.34,0.68,101.63,12.13,80.35,20.74,19.87,1.11
2025032604,0.0,0.28,0.34,0.78,101.64,12.02,83.87,19.9,19.14,1.44
2025032605,0.0,0.28,0.34,0.35,101.62,11.79,87.05,18.99,18.32,1.97
2025032606,0.0,0.28,0.33,0.32,101.62,11.44,89.72,18.03,17.48,2.63
2025032607,0.0,0.28,0.33,0.76,101.62,11.05,92.34,17.03,16.6,2.79
2025032608,0.0,0.28,0.33,0.59,101.66,10.75,94.21,16.29,15.91,2.69
2025032609,0.0,0.28,0.33,0.69,101.69,10.6,96.01,15.78,15.38,2.36
2025032610,0.0,0.28,0.33,0.74,101.73,10.6,98.92,15.32,14.89,1.82
2025032611,14.35,0.28,0.32,0.75,101.76,10.69,98.95,15.45,15.36,1.69
2025032612,177.68,0.28,0.32,0.3,101.8,11.3,90.71,17.69,18.91,2.45
2025032613,405.38,0.28,0.32,0.05,101.84,11.44,73.66,21.24,24.39,2.37
2025032614,618.65,0.28,0.31,0.03,101.85,8.91,42.46,26.27,29.89,3.49
2025032615,821.35,0.28,0.3,0.03,101.83,7.84,32.35,28.74,33.31,3.36
2025032616,931.45,0.27,0.29,0.02,101.78,7.23,27.22,30.33,35.64,3.25
2025032617,964.45,0.27,0.28,0.02,101.7,6.71,23.73,31.42,36.87,3.24
2025032618,933.17,0.27,0.27,0.03,101.62,6.36,21.65,32.08,37.27,3.28
2025032619,829.58,0.27,0.26,0.02,101.55,6.04,20.48,32.14,36.5,3.32
2025032620,662.05,0.27,0.26,0.0,101.52,5.82,20.31,31.63,34.69,3.33
2025032621,447.4,0.27,0.25,0.0,101.52,5.75,21.44,30.47,31.85,3.34
2025032622,210.4,0.27,0.25,0.0,101.59,6.19,25.92,28.46,28.0,2.9
2025032623,20.9,0.27,0.25,0.0,101.67,7.01,37.69,24.23,22.79,1.88
2025032700,0.0,0.27,0.25,0.0,101.74,8.15,48.58,22.52,21.51,2.45
2025032701,0.0,0.27,0.25,0.0,101.84,10.16,65.71,21.18,20.28,2.25
2025032702,0.0,0.27,0.25,0.0,101.93,11.85,83.03,19.88,19.06,1.72
2025032703,0.0,0.27,0.25,0.0,101.96,12.71,94.16,18.98,18.17,1.37
2025032704,0.0,0.27,0.25,0.0,101.93,13.02,100.0,18.31,17.45,1.19
2025032705,0.0,0.27,0.25,0.14,101.91,13.16,100.0,17.74,16.76,1.0
2025032706,0.0,0.27,0.25,0.02,101.88,13.22,100.0,17.28,16.28,0.96
2025032707,0.0,0.27,0.25,0.05,101.85,13.21,100.0,16.96,16.02,1.02
2025032708,0.0,0.27,0.25,0.04,101.84,13.17,100.0,16.84,15.98,1.14
2025032709,0.0,0.27,0.25,0.05,101.84,13.09,100.0,16.87,16.08,1.26
2025032710,0.0,0.27,0.25,0.02,101.86,12.98,100.0,16.74,15.92,1.24
2025032711,16.95,0.27,0.25,0.03,101.91,12.87,100.0,17.03,16.67,1.24
2025032712,194.48,0.27,0.25,0.02,101.98,12.87,87.31,20.4,21.65,2.53
2025032713,428.25,0.27,0.25,0.0,102.05,11.53,61.83,24.29,26.95,2.99
2025032714,644.58,0.27,0.25,0.0,102.1,9.55,43.17,27.2,31.4,3.15
2025032715,815.08,0.27,0.24,0.0,102.12,8.49,34.31,29.14,34.27,3.3
2025032716,910.88,0.27,0.24,0.0,102.1,7.8,29.13,30.52,36.27,3.38
2025032717,915.1,0.27,0.23,0.0,102.02,7.28,25.78,31.44,37.22,3.66
2025032718,843.4,0.27,0.23,0.0,101.92,6.94,24.04,31.82,37.13,3.93
2025032719,758.67,0.27,0.22,0.0,101.87,6.77,23.59,31.71,36.29,3.95
2025032720,606.38,0.27,0.22,0.0,101.84,6.72,24.42,30.96,34.16,4.24
2025032721,414.25,0.27,0.21,0.0,101.84,6.79,26.89,29.46,31.05,4.6
2025032722,198.93,0.27,0.21,0.0,101.89,7.05,31.7,27.28,27.35,4.66
2025032723,20.4,0.27,0.21,0.0,101.96,7.53,40.08,24.44,23.57,3.79
2025032800,0.0,0.27,0.21,0.0,102.02,8.34,49.79,22.54,21.82,3.22
2025032801,0.0,0.27,0.21,0.0,102.08,9.02,58.88,21.08,20.24,2.52
2025032802,0.0,0.27,0.22,0.0,102.12,9.48,66.4,19.94,19.1,2.21
2025032803,0.0,0.27,0.22,0.0,102.13,9.76,71.75,19.16,18.3,2.12
2025032804,0.0,0.27,0.22,0.0,102.11,9.89,75.08,18.64,17.75,2.06
2025032805,0.0,0.27,0.22,0.0,102.1,9.97,77.26,18.31,17.41,2.07
2025032806,0.0,0.27,0.22,0.0,102.07,10.01,78.14,18.19,17.3,2.19
2025032807,0.0,0.27,0.22,0.0,102.06,10.05,78.93,18.09,17.21,2.33
2025032808,0.0,0.27,0.22,0.0,102.06,10.09,78.5,18.24,17.45,2.79
2025032809,0.0,0.27,0.22,0.0,102.06,10.07,77.85,18.34,17.55,3.19
2025032810,0.0,0.27,0.22,0.0,102.08,10.02,78.37,18.16,17.4,3.09
2025032811,16.65,0.27,0.22,0.0,102.13,9.98,76.59,18.47,18.14,3.09
2025032812,183.75,0.27,0.22,0.0,102.17,9.89,64.9,21.0,21.89,4.05
2025032813,403.98,0.27,0.22,0.0,102.19,9.07,50.09,23.85,25.69,5.19
2025032814,630.2,0.27,0.22,0.0,102.19,8.77,43.24,25.75,28.74,5.47
2025032815,777.58,0.27,0.22,0.0,102.18,8.7,38.94,27.39,31.31,5.53
2025032816,862.72,0.27,0.22,0.0,102.14,8.61,35.87,28.62,33.14,5.51
2025032817,863.62,0.27,0.21,0.0,102.08,8.55,33.85,29.49,34.31,5.62
2025032818,723.08,0.27,0.21,0.0,101.99,8.65,33.88,29.66,34.18,5.9
2025032819,676.62,0.27,0.21,0.0,101.9,8.8,35.48,29.14,32.94,6.2
2025032820,547.12,0.27,0.2,0.0,101.87,8.87,37.77,28.19,30.98,6.24
2025032821,351.52,0.27,0.2,0.0,101.86,8.94,41.0,26.92,28.53,6.09
2025032822,171.02,0.27,0.2,0.01,101.88,9.14,46.16,25.29,25.62,5.7
2025032823,18.73,0.27,0.2,0.02,101.92,9.52,53.79,23.42,22.94,4.76
2025032900,0.0,0.27,0.21,0.03,101.96,10.12,60.83,22.4,22.05,4.34
2025032901,0.0,0.27,0.21,0.06,102.0,10.63,67.01,21.62,21.09,3.91
2025032902,0.0,0.27,0.21,0.04,102.02,10.97,71.26,21.13,20.66,3.66
2025032903,0.0,0.27,0.21,0.05,102.0,11.1,74.48,20.6,20.0,3.34
2025032904,0.0,0.27,0.21,0.06,101.96,11.19,78.32,19.91,19.26,2.88
2025032905,0.0,0.27,0.21,0.06,101.9,11.3,81.47,19.42,18.75,2.78
2025032906,0.0,0.27,0.21,0.06,101.83,11.39,83.93,19.06,18.35,2.63
2025032907,0.0,0.27,0.21,0.05,101.78,11.43,86.58,18.61,17.84,2.23
2025032908,0.0,0.27,0.21,0.08,101.74,11.46,88.47,18.3,17.51,1.99
2025032909,0.0,0.27,0.22,0.09,101.74,11.54,89.93,18.15,17.35,1.89
2025032910,0.0,0.27,0.22,0.08,101.78,11.64,91.77,17.97,17.14,1.76
2025032911,15.75,0.27,0.22,0.07,101.83,11.78,90.38,18.41,18.05,1.88
2025032912,180.43,0.27,0.22,0.02,101.89,11.99,76.18,21.46,22.24,3.21
2025032913,404.73,0.27,0.22,0.01,101.92,11.26,61.15,24.06,25.38,4.05
2025032914,623.7,0.27,0.22,0.02,101.93,10.85,52.73,25.93,28.26,4.19
2025032915,750.83,0.27,0.22,0.2,101.9,10.78,47.15,27.72,31.46,4.0
2025032916,789.83,0.27,0.22,0.77,101.83,10.83,43.68,29.1,33.64,3.81
2025032917,588.38,0.27,0.22,1.43,101.73,10.96,42.0,29.97,34.8,3.69
2025032918,513.08,0.27,0.22,2.49,101.62,11.17,41.83,30.35,34.89,3.69
2025032919,380.38,0.27,0.22,3.52,101.52,11.4,43.79,29.89,33.26,3.88
2025032920,388.38,0.27,0.22,4.2,101.48,11.77,48.79,28.56,30.35,4.15
2025032921,221.65,0.27,0.23,4.37,101.48,12.29,56.47,26.79,27.42,4.39
2025032922,94.18,0.27,0.23,4.03,101.51,12.85,65.25,25.1,25.12,4.37
2025032923,9.77,0.27,0.24,3.39,101.54,13.43,75.24,23.46,23.11,3.49
2025033000,0.0,0.27,0.24,2.58,101.58,13.99,83.22,22.47,22.19,2.79
2025033001,0.0,0.27,0.24,1.83,101.63,14.37,88.42,21.92,21.66,2.38
2025033002,0.0,0.27,0.25,1.32,101.65,14.62,91.85,21.58,21.33,2.08
2025033003,0.0,0.27,0.25,1.24,101.62,14.74,93.71,21.38,21.08,1.94
2025033004,0.0,0.27,0.25,1.04,101.58,14.8,94.69,21.27,20.92,2.01
2025033005,0.0,0.27,0.25,1.24,101.53,14.87,95.79,21.15,20.74,2.18
2025033006,0.0,0.27,0.25,1.11,101.47,14.85,95.02,21.25,20.78,2.65
2025033007,0.0,0.27,0.25,0.91,101.43,14.83,95.15,21.2,20.61,2.77
2025033008,0.0,0.27,0.26,0.97,101.43,14.82,96.61,20.94,20.35,2.62
2025033009,0.0,0.27,0.26,0.87,101.42,14.84,97.63,20.79,20.24,2.6
2025033010,0.0,0.27,0.26,0.72,101.44,14.86,97.84,20.78,20.27,2.58
2025033011,14.25,0.27,0.26,0.7,101.48,14.92,97.19,20.96,20.6,2.59
2025033012,144.55,0.27,0.26,1.24,101.52,15.31,94.04,21.92,22.03,2.92
2025033013,327.15,0.27,0.26,1.54,101.56,15.4,85.62,23.57,24.51,3.41
2025033014,528.78,0.27,0.26,2.49,101.58,14.21,66.25,26.54,29.33,4.14
2025033015,539.8,0.27,0.27,3.66,101.55,13.0,52.47,29.02,32.83,4.04
2025033016,624.17,0.27,0.27,7.04,101.48,12.84,47.21,30.63,35.11,3.8
2025033017,773.28,0.27,0.28,10.58,101.39,13.14,46.19,31.4,35.63,3.53
2025033018,740.08,0.27,0.29,12.48,101.27,13.34,47.45,31.17,33.86,3.19
