iter	Passed	Remaining
1677	8529	16886
1678	8534	16880
1679	8539	16875
1680	8544	16869
1681	8548	16864
1682	8553	16858
1683	8558	16852
1684	8563	16847
1685	8568	16842
1686	8573	16837
1687	8579	16832
1688	8584	16828
1689	8588	16821
1690	8593	16815
1691	8598	16811
1692	8603	16805
1693	8609	16801
1694	8614	16796
1695	8619	16791
1696	8624	16785
1697	8629	16781
1698	8634	16775
1699	8638	16769
1700	8644	16765
1701	8649	16760
1702	8654	16754
1703	8659	16749
1704	8664	16743
1705	8668	16737
1706	8673	16732
1707	8678	16727
1708	8683	16721
1709	8687	16715
1710	8692	16709
1711	8697	16703
1712	8702	16697
1713	8707	16693
1714	8712	16687
1715	8716	16681
1716	8721	16676
1717	8726	16671
1718	8731	16665
1719	8736	16659
1720	8741	16654
1721	8746	16649
1722	8750	16643
1723	8755	16637
1724	8760	16632
1725	8765	16626
1726	8769	16620
1727	8774	16615
1728	8779	16609
1729	8784	16603
1730	8789	16598
1731	8794	16593
1732	8799	16587
1733	8803	16581
1734	8808	16576
1735	8813	16570
1736	8817	16564
1737	8823	16559
1738	8827	16553
1739	8832	16548
1740	8837	16543
1741	8843	16538
1742	8847	16532
1743	8852	16526
1744	8856	16521
1745	8861	16515
1746	8866	16509
1747	8871	16504
1748	8876	16498
1749	8880	16492
1750	8885	16487
1751	8890	16482
1752	8895	16476
1753	8900	16471
1754	8905	16465
1755	8909	16459
1756	8914	16454
1757	8919	16449
1758	8924	16443
1759	8929	16438
1760	8934	16433
1761	8939	16428
1762	8944	16422
1763	8949	16417
1764	8954	16411
1765	8958	16406
1766	8963	16400
1767	8968	16395
1768	8973	16389
1769	8978	16384
1770	8983	16379
1771	8988	16373
1772	8993	16368
1773	8997	16362
1774	9002	16356
1775	9007	16351
1776	9012	16345
1777	9017	16341
1778	9022	16336
1779	9027	16330
1780	9032	16325
1781	9037	16320
1782	9042	16314
1783	9047	16309
1784	9052	16304
1785	9057	16298
1786	9061	16292
1787	9067	16288
1788	9071	16282
1789	9076	16276
1790	9081	16271
1791	9086	16266
1792	9091	16260
1793	9096	16256
1794	9101	16251
1795	9107	16247
1796	9114	16245
1797	9119	16240
1798	9124	16236
1799	9130	16232
1800	9136	16227
1801	9141	16223
1802	9147	16219
1803	9152	16213
1804	9156	16207
1805	9161	16203
1806	9166	16197
1807	9171	16191
1808	9176	16186
1809	9180	16180
1810	9185	16174
1811	9190	16168
1812	9195	16164
1813	9200	16158
1814	9205	16153
1815	9210	16149
1816	9215	16143
1817	9220	16137
1818	9224	16132
1819	9229	16126
1820	9234	16120
1821	9238	16114
1822	9243	16109
1823	9248	16104
1824	9253	16098
1825	9258	16093
1826	9263	16087
1827	9268	16082
1828	9273	16078
1829	9278	16072
1830	9283	16067
1831	9288	16061
1832	9293	16056
1833	9297	16050
1834	9302	16044
1835	9307	16039
1836	9312	16034
1837	9317	16028
1838	9322	16023
1839	9327	16018
1840	9331	16012
1841	9336	16007
1842	9341	16001
1843	9346	15996
1844	9350	15990
1845	9356	15986
1846	9361	15980
1847	9365	15974
1848	9371	15969
1849	9375	15964
1850	9380	15958
1851	9386	15954
1852	9390	15948
1853	9395	15943
1854	9400	15937
1855	9405	15932
1856	9410	15926
1857	9415	15921
1858	9420	15917
1859	9425	15911
1860	9430	15906
1861	9435	15901
1862	9440	15895
1863	9444	15889
1864	9449	15884
1865	9454	15879
1866	9459	15873
1867	9463	15867
1868	9468	15862
1869	9473	15856
1870	9478	15850
1871	9482	15845
1872	9487	15840
1873	9492	15834
1874	9497	15829
1875	9502	15824
1876	9507	15818
1877	9512	15813
1878	9517	15808
1879	9522	15803
1880	9527	15797
1881	9532	15793
1882	9537	15787
1883	9542	15781
1884	9546	15776
1885	9551	15770
1886	9556	15764
1887	9561	15759
1888	9566	15754
1889	9571	15749
1890	9576	15744
1891	9581	15739
1892	9586	15734
1893	9591	15728
1894	9596	15723
1895	9601	15718
1896	9605	15712
1897	9610	15706
1898	9617	15704
1899	9622	15700
1900	9627	15694
1901	9633	15691
1902	9638	15685
1903	9643	15680
1904	9648	15675
1905	9652	15669
1906	9657	15664
1907	9662	15659
1908	9667	15653
1909	9671	15647
1910	9677	15642
1911	9681	15636
1912	9686	15631
1913	9691	15626
1914	9696	15621
1915	9701	15615
1916	9706	15610
1917	9711	15605
1918	9716	15599
1919	9720	15593
1920	9726	15589
1921	9731	15583
1922	9736	15579
1923	9740	15573
1924	9745	15567
1925	9750	15562
1926	9755	15557
1927	9760	15552
1928	9765	15546
1929	9770	15541
1930	9775	15536
1931	9780	15531
1932	9784	15525
1933	9790	15520
1934	9795	15515
1935	9800	15510
1936	9804	15504
1937	9809	15499
1938	9814	15493
1939	9819	15488
1940	9824	15483
1941	9829	15477
1942	9834	15472
1943	9839	15467
1944	9844	15462
1945	9849	15457
1946	9854	15452
1947	9859	15447
1948	9864	15441
1949	9869	15436
1950	9874	15431
1951	9878	15425
1952	9883	15419
1953	9889	15415
1954	9893	15409
1955	9898	15404
1956	9903	15399
1957	9908	15393
1958	9912	15387
1959	9917	15382
1960	9922	15377
1961	9927	15371
1962	9932	15366
1963	9937	15361
1964	9942	15355
1965	9947	15351
1966	9952	15346
1967	9957	15340
1968	9962	15335
1969	9966	15329
1970	9971	15324
1971	9977	15319
1972	9981	15314
1973	9986	15309
1974	9991	15303
1975	9996	15298
1976	10001	15293
1977	10006	15287
1978	10011	15282
1979	10016	15277
1980	10020	15271
1981	10025	15265
1982	10030	15260
1983	10035	15255
1984	10040	15250
1985	10044	15244
1986	10049	15239
1987	10054	15234
1988	10059	15228
1989	10064	15223
1990	10069	15218
1991	10074	15212
1992	10078	15206
1993	10084	15203
1994	10089	15197
1995	10093	15191
1996	10099	15186
1997	10103	15180
1998	10108	15174
1999	10127	15191
2000	10133	15186
2001	10137	15181
2002	10142	15175
2003	10147	15171
2004	10152	15165
2005	10157	15160
2006	10162	15155
2007	10167	15150
2008	10173	15145
2009	10179	15142
2010	10184	15137
2011	10190	15133
2012	10195	15129
2013	10201	15125
2014	10207	15121
2015	10213	15117
2016	10218	15111
2017	10222	15106
2018	10227	15101
2019	10232	15095
2020	10237	15090
2021	10242	15085
2022	10247	15080
2023	10253	15076
2024	10259	15072
2025	10264	15066
2026	10268	15061
2027	10273	15055
2028	10278	15050
2029	10283	15045
2030	10288	15039
2031	10293	15034
2032	10298	15029
2033	10302	15023
2034	10307	15017
2035	10313	15013
2036	10319	15010
2037	10326	15008
2038	10332	15004
2039	10337	14999
2040	10343	14995
2041	10348	14991
2042	10354	14987
2043	10361	14984
2044	10367	14980
2045	10373	14977
2046	10378	14972
2047	10383	14967
2048	10390	14964
2049	10395	14959
2050	10401	14954
2051	10406	14950
2052	10411	14945
2053	10416	14939
2054	10421	14934
2055	10426	14929
2056	10430	14923
2057	10435	14918
2058	10440	14912
2059	10445	14907
2060	10450	14902
2061	10455	14897
2062	10460	14891
2063	10464	14886
2064	10470	14881
2065	10474	14875
2066	10480	14870
2067	10484	14865
2068	10489	14860
2069	10494	14854
2070	10499	14848
2071	10504	14844
2072	10509	14838
2073	10513	14833
2074	10518	14827
2075	10523	14822
2076	10528	14817
2077	10533	14811
2078	10538	14806
2079	10543	14800
2080	10547	14795
2081	10553	14790
2082	10557	14784
2083	10562	14779
2084	10567	14774
2085	10572	14769
2086	10578	14764
2087	10583	14760
2088	10588	14755
2089	10593	14749
2090	10598	14744
2091	10603	14739
2092	10608	14733
2093	10613	14728
2094	10618	14723
2095	10622	14717
2096	10627	14712
2097	10632	14707
2098	10637	14701
2099	10641	14696
2100	10647	14691
2101	10651	14685
2102	10656	14679
2103	10660	14673
2104	10666	14669
2105	10670	14663
2106	10675	14657
2107	10680	14652
2108	10685	14647
2109	10690	14641
2110	10694	14636
2111	10699	14630
2112	10704	14625
2113	10709	14619
2114	10714	14615
2115	10719	14609
2116	10723	14604
2117	10729	14599
2118	10734	14594
2119	10738	14588
2120	10743	14582
2121	10748	14577
2122	10752	14571
2123	10757	14566
2124	10763	14562
2125	10768	14556
2126	10773	14552
2127	10778	14547
2128	10783	14541
2129	10788	14536
2130	10793	14531
2131	10798	14526
2132	10803	14520
2133	10807	14515
2134	10813	14510
2135	10817	14504
2136	10822	14499
2137	10827	14494
2138	10832	14488
2139	10837	14483
2140	10842	14478
2141	10847	14473
2142	10852	14468
2143	10857	14463
2144	10862	14457
2145	10867	14452
2146	10871	14446
2147	10876	14441
2148	10881	14436
2149	10886	14431
2150	10891	14426
2151	10896	14420
2152	10901	14415
2153	10906	14410
2154	10911	14404
2155	10916	14399
2156	10921	14394
2157	10925	14388
2158	10930	14383
2159	10935	14377
2160	10940	14373
2161	10945	14367
2162	10950	14362
2163	10955	14357
2164	10960	14351
2165	10965	14346
2166	10970	14341
2167	10974	14336
2168	10979	14330
2169	10984	14325
2170	10989	14320
2171	10994	14314
2172	10998	14309
2173	11004	14304
2174	11009	14299
2175	11013	14293
2176	11018	14288
2177	11023	14283
2178	11028	14277
2179	11033	14272
2180	11038	14267
2181	11043	14262
2182	11047	14256
2183	11053	14252
2184	11058	14246
2185	11062	14240
2186	11068	14236
2187	11072	14230
2188	11077	14225
2189	11083	14221
2190	11088	14216
2191	11093	14210
2192	11099	14206
2193	11104	14201
2194	11109	14196
2195	11114	14192
2196	11120	14187
2197	11125	14182
2198	11130	14177
2199	11135	14172
2200	11140	14167
2201	11146	14163
2202	11151	14158
2203	11157	14154
2204	11163	14150
2205	11168	14145
2206	11174	14141
2207	11179	14136
2208	11185	14132
2209	11191	14128
2210	11197	14124
2211	11202	14119
2212	11208	14115
2213	11214	14111
2214	11220	14107
2215	11226	14103
2216	11232	14100
2217	11239	14096
2218	11245	14093
2219	11251	14089
2220	11256	14084
2221	11262	14080
2222	11268	14076
2223	11273	14071
2224	11279	14067
2225	11284	14062
2226	11289	14057
2227	11295	14053
2228	11300	14048
2229	11305	14043
2230	11312	14039
2231	11317	14034
2232	11322	14029
2233	11328	14026
2234	11333	14021
2235	11339	14016
2236	11345	14013
2237	11350	14007
2238	11355	14002
2239	11361	13998
2240	11366	13993
2241	11371	13988
2242	11377	13985
2243	11382	13980
2244	11388	13975
2245	11394	13971
2246	11399	13966
2247	11404	13961
2248	11409	13956
2249	11414	13950
2250	11419	13945
2251	11424	13940
2252	11429	13935
2253	11434	13929
2254	11438	13924
2255	11443	13918
2256	11448	13913
2257	11453	13908
2258	11458	13903
2259	11464	13899
2260	11470	13895
2261	11477	13892
2262	11483	13888
2263	11488	13883
2264	11493	13878
2265	11498	13873
2266	11503	13868
2267	11509	13864
2268	11514	13858
2269	11520	13855
2270	11526	13850
2271	11531	13845
2272	11537	13841
2273	11542	13836
2274	11547	13831
2275	11554	13828
2276	11560	13824
2277	11565	13820
2278	11572	13817
2279	11579	13813
2280	11586	13810
2281	11591	13806
2282	11597	13802
2283	11604	13799
2284	11610	13795
2285	11617	13792
2286	11622	13787
2287	11628	13783
2288	11634	13779
2289	11640	13776
2290	11646	13771
2291	11661	13778
2292	11669	13775
2293	11675	13771
2294	11679	13766
2295	11685	13762
2296	11690	13757
2297	11696	13752
2298	11701	13747
2299	11707	13743
2300	11712	13737
2301	11718	13733
2302	11723	13729
2303	11728	13724
2304	11735	13721
2305	11740	13716
2306	11746	13712
2307	11753	13709
2308	11758	13703
2309	11764	13699
2310	11769	13694
2311	11774	13689
2312	11781	13686
2313	11786	13681
2314	11791	13676
2315	11797	13672
2316	11803	13668
2317	11808	13663
2318	11815	13659
2319	11820	13654
2320	11826	13650
2321	11832	13646
2322	11837	13641
2323	11842	13636
2324	11849	13632
2325	11854	13628
2326	11861	13625
2327	11868	13621
2328	11874	13617
2329	11881	13615
2330	11887	13611
2331	11894	13608
2332	11901	13604
2333	11906	13600
2334	11912	13596
2335	11918	13591
2336	11924	13587
2337	11931	13584
2338	11936	13580
2339	11942	13576
2340	11948	13571
2341	11953	13566
2342	11959	13562
2343	11964	13557
2344	11969	13551
2345	11975	13547
2346	11980	13542
2347	11986	13537
2348	11991	13533
2349	11997	13528
2350	12002	13523
2351	12008	13519
2352	12013	13514
2353	12018	13509
2354	12024	13505
2355	12029	13500
2356	12034	13495
2357	12040	13490
2358	12045	13485
2359	12050	13480
2360	12055	13475
2361	12060	13469
2362	12064	13463
2363	12069	13458
2364	12074	13453
2365	12079	13447
2366	12084	13442
2367	12089	13437
2368	12094	13431
2369	12099	13426
2370	12104	13421
2371	12109	13415
2372	12113	13410
2373	12119	13405
2374	12124	13400
2375	12128	13394
2376	12133	13389
2377	12138	13384
2378	12143	13378
2379	12148	13373
2380	12153	13368
2381	12158	13362
2382	12162	13357
2383	12168	13352
2384	12172	13346
2385	12178	13342
2386	12183	13336
2387	12188	13331
2388	12193	13326
2389	12197	13320
2390	12202	13315
2391	12207	13309
2392	12212	13304
2393	12217	13299
2394	12222	13294
2395	12227	13289
2396	12232	13283
2397	12238	13279
2398	12242	13273
2399	12247	13267
2400	12252	13262
2401	12256	13257
2402	12261	13251
2403	12266	13246
2404	12271	13240
2405	12275	13235
2406	12280	13229
2407	12285	13224
2408	12290	13218
2409	12294	13212
2410	12301	13209
2411	12306	13204
2412	12314	13202
2413	12322	13200
2414	12331	13199
2415	12336	13194
2416	12341	13189
2417	12348	13186
2418	12353	13181
2419	12358	13175
2420	12365	13172
2421	12371	13168
2422	12379	13166
2423	12385	13162
2424	12391	13158
2425	12400	13156
2426	12406	13152
2427	12413	13150
2428	12419	13145
2429	12427	13143
2430	12433	13139
2431	12440	13136
2432	12447	13132
2433	12454	13129
2434	12460	13126
2435	12467	13122
2436	12472	13117
2437	12478	13113
2438	12484	13109
2439	12489	13103
2440	12495	13099
2441	12500	13094
2442	12506	13089
2443	12512	13085
2444	12517	13080
2445	12522	13075
2446	12528	13070
2447	12532	13065
2448	12538	13060
2449	12544	13056
2450	12555	13057
2451	12569	13061
2452	12582	13064
2453	12596	13068
2454	12602	13064
2455	12608	13060
2456	12618	13060
2457	12625	13056
2458	12629	13051
2459	12634	13045
2460	12640	13040
2461	12645	13035
2462	12650	13030
2463	12655	13025
2464	12660	13019
2465	12665	13014
2466	12669	13008
2467	12674	13003
2468	12679	12997
2469	12684	12992
2470	12689	12987
2471	12694	12981
2472	12699	12976
2473	12704	12971
2474	12708	12965
2475	12714	12960
2476	12719	12955
2477	12723	12949
2478	12728	12944
2479	12733	12938
2480	12738	12933
2481	12743	12928
2482	12748	12923
2483	12754	12918
2484	12758	12912
2485	12763	12907
2486	12768	12902
2487	12773	12896
2488	12778	12891
2489	12782	12885
2490	12788	12880
2491	12792	12874
2492	12797	12869
2493	12802	12864
2494	12807	12859
2495	12812	12853
2496	12817	12848
2497	12822	12843
2498	12827	12837
2499	12832	12832
2500	12837	12827
2501	12842	12821
2502	12847	12816
2503	12852	12811
2504	12857	12805
2505	12861	12800
2506	12867	12795
2507	12872	12790
2508	12876	12784
2509	12882	12779
2510	12886	12773
2511	12891	12768
2512	12897	12763
2513	12902	12758
2514	12906	12752
2515	12911	12747
2516	12916	12742
2517	12921	12736
2518	12926	12731
2519	12931	12726
2520	12936	12720
2521	12940	12715
2522	12946	12710
2523	12951	12704
2524	12956	12699
2525	12960	12694
2526	12965	12688
2527	12970	12683
2528	12975	12677
2529	12980	12673
2530	12985	12667
2531	12990	12662
2532	12996	12657
2533	13000	12651
2534	13005	12646
2535	13011	12641
2536	13016	12636
2537	13021	12631
2538	13026	12625
2539	13031	12621
2540	13036	12615
2541	13041	12610
2542	13046	12605
2543	13051	12599
2544	13056	12594
2545	13062	12590
2546	13067	12585
2547	13072	12580
2548	13078	12576
2549	13083	12570
2550	13088	12565
2551	13094	12561
2552	13099	12555
2553	13104	12550
2554	13110	12545
2555	13115	12540
2556	13120	12535
2557	13127	12531
2558	13132	12526
2559	13137	12521
2560	13144	12518
2561	13149	12512
2562	13156	12509
2563	13163	12505
2564	13168	12501
2565	13177	12499
2566	13182	12494
2567	13189	12490
2568	13194	12485
2569	13200	12480
2570	13206	12476
2571	13211	12472
2572	13217	12467
2573	13225	12464
2574	13230	12459
2575	13235	12454
2576	13242	12450
2577	13247	12445
2578	13252	12440
2579	13258	12436
2580	13264	12431
2581	13269	12427
2582	13275	12422
2583	13281	12417
2584	13287	12413
2585	13293	12409
2586	13298	12403
2587	13304	12400
2588	13311	12396
2589	13316	12390
2590	13323	12387
2591	13328	12382
2592	13334	12377
2593	13341	12374
2594	13346	12369
2595	13352	12365
2596	13358	12360
2597	13363	12354
2598	13370	12351
2599	13375	12346
2600	13380	12341
2601	13387	12337
2602	13392	12332
2603	13397	12326
2604	13403	12323
2605	13408	12317
2606	13414	12313
2607	13420	12308
2608	13425	12303
2609	13429	12297
2610	13435	12293
2611	13440	12288
2612	13446	12283
2613	13452	12279
2614	13456	12273
2615	13461	12267
2616	13467	12263
2617	13472	12257
2618	13477	12252
2619	13483	12248
2620	13488	12242
2621	13493	12237
2622	13499	12233
2623	13503	12227
2624	13508	12222
2625	13514	12217
2626	13518	12211
2627	13523	12206
2628	13529	12201
2629	13535	12196
2630	13539	12191
2631	13545	12186
2632	13549	12181
2633	13554	12175
2634	13559	12169
2635	13564	12164
2636	13569	12159
2637	13573	12153
2638	13579	12149
2639	13585	12144
2640	13590	12139
2641	13596	12134
2642	13601	12129
2643	13606	12124
2644	13612	12119
2645	13617	12114
2646	13622	12109
2647	13628	12105
2648	13633	12099
2649	13638	12094
2650	13645	12090
2651	13650	12085
2652	13655	12080
2653	13662	12076
2654	13667	12071
2655	13672	12066
2656	13679	12062
2657	13684	12057
2658	13691	12054
2659	13699	12051
2660	13707	12048
2661	13712	12043
2662	13717	12038
2663	13724	12034
2664	13730	12030
2665	13736	12025
2666	13742	12021
2667	13748	12017
2668	13754	12012
2669	13760	12008
2670	13766	12004
2671	13773	11999
2672	13778	11995
2673	13783	11990
2674	13790	11985
2675	13795	11981
2676	13801	11976
2677	13807	11971
2678	13814	11968
2679	13821	11965
2680	13828	11961
2681	13834	11956
2682	13843	11955
2683	13849	11950
2684	13855	11946
2685	13863	11943
2686	13869	11938
2687	13874	11933
2688	13879	11928
2689	13884	11923
2690	13890	11918
2691	13895	11913
2692	13901	11908
2693	13906	11903
2694	13910	11897
2695	13915	11892
2696	13920	11887
2697	13925	11881
2698	13930	11876
2699	13936	11872
2700	13941	11866
2701	13946	11861
2702	13953	11857
2703	13959	11852
2704	13964	11847
2705	13970	11843
2706	13974	11837
2707	13980	11832
2708	13985	11827
2709	13990	11822
2710	13996	11817
2711	14002	11813
2712	14008	11808
2713	14013	11803
2714	14019	11798
2715	14024	11793
2716	14029	11788
2717	14034	11783
2718	14039	11778
2719	14045	11773
2720	14050	11768
2721	14056	11763
2722	14061	11758
2723	14067	11753
2724	14072	11748
2725	14077	11743
2726	14082	11738
2727	14088	11733
2728	14093	11728
2729	14099	11724
2730	14105	11719
2731	14111	11714
2732	14117	11709
2733	14121	11704
2734	14128	11700
2735	14134	11695
2736	14139	11690
2737	14161	11699
2738	14167	11694
2739	14173	11690
2740	14181	11687
2741	14186	11682
2742	14191	11676
2743	14198	11673
2744	14203	11667
2745	14209	11663
2746	14215	11659
2747	14220	11654
2748	14227	11650
2749	14232	11645
2750	14237	11639
2751	14243	11635
2752	14248	11629
2753	14253	11624
2754	14260	11620
2755	14264	11614
2756	14269	11609
2757	14275	11604
2758	14280	11598
2759	14285	11593
2760	14290	11589
2761	14295	11583
2762	14300	11578
2763	14305	11572
2764	14310	11567
2765	14315	11561
2766	14320	11556
2767	14325	11551
2768	14330	11546
2769	14335	11540
2770	14341	11536
2771	14346	11530
2772	14351	11525
2773	14356	11520
2774	14361	11515
2775	14367	11510
2776	14372	11505
2777	14377	11500
2778	14382	11494
2779	14387	11489
2780	14393	11484
2781	14399	11479
2782	14405	11475
2783	14410	11470
2784	14414	11464
2785	14420	11460
2786	14426	11454
2787	14434	11451
2788	14439	11447
2789	14444	11441
2790	14449	11435
2791	14455	11431
2792	14459	11425
2793	14464	11420
2794	14470	11416
2795	14475	11410
2796	14480	11405
2797	14487	11401
2798	14491	11395
2799	14496	11390
2800	14502	11385
2801	14507	11380
2802	14512	11375
2803	14520	11371
2804	14525	11366
2805	14530	11361
2806	14538	11358
2807	14543	11352
2808	14548	11347
2809	14554	11343
2810	14560	11338
2811	14566	11333
2812	14572	11329
2813	14579	11325
2814	14587	11323
2815	14594	11319
2816	14602	11315
2817	14608	11311
2818	14614	11307
2819	14620	11302
2820	14625	11296
2821	14631	11292
2822	14637	11287
2823	14642	11282
2824	14649	11278
2825	14654	11273
2826	14659	11268
2827	14666	11264
2828	14671	11259
2829	14676	11253
2830	14683	11249
2831	14688	11244
2832	14693	11239
2833	14699	11234
2834	14705	11229
2835	14712	11226
2836	14718	11221
2837	14723	11216
2838	14729	11212
2839	14734	11206
2840	14740	11201
2841	14745	11196
2842	14750	11191
2843	14755	11185
2844	14760	11180
2845	14765	11175
2846	14770	11169
2847	14775	11164
2848	14780	11158
2849	14784	11153
2850	14789	11147
2851	14795	11143
2852	14800	11137
2853	14806	11133
2854	14811	11128
2855	14816	11122
2856	14821	11117
2857	14827	11113
2858	14833	11107
2859	14837	11102
2860	14844	11098
2861	14849	11092
2862	14854	11087
2863	14860	11083
2864	14865	11077
2865	14870	11072
2866	14877	11068
2867	14883	11063
2868	14888	11058
2869	14893	11053
2870	14898	11048
2871	14903	11042
2872	14909	11037
2873	14914	11032
2874	14918	11026
2875	14924	11022
2876	14929	11016
2877	14934	11011
2878	14940	11007
2879	14945	11001
2880	14950	10996
2881	14955	10991
2882	14960	10985
2883	14965	10980
2884	14971	10975
2885	14975	10969
2886	14980	10964
2887	14985	10959
2888	14990	10953
2889	14995	10948
2890	15000	10942
2891	15005	10937
2892	15010	10931
2893	15014	10926
2894	15020	10921
2895	15024	10915
2896	15029	10910
2897	15034	10904
2898	15039	10899
2899	15043	10893
2900	15048	10888
2901	15053	10882
2902	15058	10877
2903	15062	10871
2904	15067	10866
2905	15072	10860
2906	15077	10855
2907	15082	10850
2908	15087	10844
2909	15092	10839
2910	15096	10833
2911	15102	10828
2912	15107	10823
2913	15111	10817
2914	15117	10812
2915	15121	10807
2916	15126	10801
2917	15131	10796
2918	15137	10791
2919	15142	10786
2920	15146	10780
2921	15151	10775
2922	15156	10769
2923	15161	10764
2924	15166	10759
2925	15171	10753
2926	15175	10747
2927	15181	10743
2928	15186	10737
2929	15190	10731
2930	15195	10726
2931	15202	10722
2932	15209	10719
2933	15220	10717
2934	15225	10712
2935	15231	10707
2936	15236	10702
2937	15240	10696
2938	15246	10691
2939	15250	10685
2940	15255	10680
2941	15260	10675
2942	15265	10669
2943	15270	10664
2944	15275	10658
2945	15280	10653
2946	15285	10648
2947	15290	10642
2948	15295	10638
2949	15300	10632
2950	15305	10627
2951	15312	10623
2952	15323	10622
2953	15330	10618
2954	15337	10614
2955	15345	10610
2956	15353	10607
2957	15364	10606
2958	15374	10604
2959	15383	10601
2960	15392	10599
2961	15400	10596
2962	15408	10592
2963	15414	10588
2964	15424	10586
2965	15432	10583
2966	15441	10580
2967	15448	10576
2968	15455	10572
2969	15462	10568
2970	15468	10563
2971	15476	10560
2972	15482	10556
2973	15491	10553
2974	15498	10549
2975	15506	10546
2976	15514	10542
2977	15520	10538
2978	15529	10535
2979	15536	10531
2980	15543	10527
2981	15551	10523
2982	15559	10521
2983	15567	10517
2984	15577	10515
2985	15583	10510
2986	15590	10506
2987	15600	10504
2988	15608	10501
2989	15614	10496
2990	15619	10491
2991	15628	10488
2992	15634	10483
2993	15642	10480
2994	15658	10482
2995	15664	10477
2996	15672	10474
2997	15680	10471
2998	15688	10467
2999	15697	10465
3000	15705	10461
3001	15711	10457
3002	15718	10452
3003	15725	10448
3004	15734	10446
3005	15741	10442
3006	15750	10438
3007	15757	10435
3008	15776	10438
3009	15782	10433
3010	15789	10429
3011	15811	10436
3012	15821	10433
3013	15828	10429
3014	15839	10428
3015	15846	10424
3016	15856	10422
3017	15866	10419
3018	15877	10418
3019	15888	10416
3020	15897	10414
3021	15903	10409
3022	15912	10406
3023	15966	10433
3024	15975	10430
3025	15984	10427
3026	16004	10431
3027	16011	10427
3028	16024	10427
3029	16032	10423
3030	16039	10419
3031	16047	10416
3032	16056	10412
3033	16066	10410
3034	16074	10407
3035	16082	10403
3036	16088	10399
3037	16097	10396
3038	16107	10393
3039	16115	10390
3040	16122	10385
3041	16129	10382
3042	16138	10378
3043	16147	10375
3044	16155	10372
3045	16163	10368
3046	16170	10364
3047	16181	10362
3048	16189	10359
3049	16199	10357
3050	16209	10354
3051	16218	10351
3052	16224	10347
3053	16232	10343
3054	16239	10339
3055	16248	10335
3056	16255	10331
3057	16262	10327
3058	16268	10322
3059	16277	10319
3060	16286	10316
3061	16293	10312
3062	16301	10308
3063	16306	10303
3064	16312	10298
3065	16318	10293
3066	16323	10287
3067	16329	10283
3068	16334	10277
3069	16339	10271
3070	16344	10266
3071	16349	10261
3072	16354	10255
3073	16359	10250
3074	16364	10244
3075	16369	10238
3076	16374	10233
3077	16379	10227
3078	16384	10222
3079	16388	10216
3080	16395	10212
3081	16401	10206
3082	16407	10201
3083	16412	10196
3084	16417	10190
3085	16422	10185
3086	16427	10180
3087	16431	10174
3088	16436	10168
3089	16441	10163
3090	16446	10157
3091	16451	10151
3092	16456	10146
3093	16461	10140
3094	16466	10135
3095	16482	10136
3096	16487	10131
3097	16492	10125
3098	16497	10119
3099	16502	10114
3100	16507	10108
3101	16511	10103
3102	16517	10097
3103	16521	10092
3104	16526	10086
3105	16531	10080
3106	16536	10075
3107	16541	10069
3108	16546	10064
3109	16551	10058
3110	16557	10053
3111	16562	10048
3112	16567	10042
3113	16572	10037
3114	16577	10031
3115	16581	10025
3116	16586	10020
3117	16591	10014
3118	16596	10008
3119	16601	10003
3120	16606	9997
3121	16611	9992
3122	16616	9987
3123	16622	9982
3124	16627	9976
3125	16632	9971
3126	16637	9965
3127	16642	9960
3128	16647	9954
3129	16653	9949
3130	16657	9943
3131	16662	9937
3132	16668	9932
3133	16672	9927
3134	16677	9921
3135	16682	9916
3136	16687	9910
3137	16692	9904
3138	16697	9899
3139	16702	9893
3140	16707	9888
3141	16713	9883
3142	16718	9877
3143	16722	9871
3144	16727	9866
3145	16733	9861
3146	16737	9855
3147	16743	9850
3148	16749	9845
3149	16753	9839
3150	16758	9833
3151	16764	9828
3152	16769	9823
3153	16774	9818
3154	16781	9813
3155	16787	9808
3156	16792	9803
3157	16798	9798
3158	16803	9793
3159	16809	9787
3160	16815	9782
3161	16821	9778
3162	16828	9773
3163	16834	9768
3164	16841	9764
3165	16848	9759
3166	16853	9754
3167	16859	9749
3168	16865	9744
3169	16870	9739
3170	16876	9734
3171	16882	9729
3172	16888	9724
3173	16895	9720
3174	16900	9714
3175	16905	9709
3176	16912	9704
3177	16917	9699
3178	16924	9694
3179	16930	9689
3180	16935	9684
3181	16941	9679
3182	16947	9674
3183	16952	9668
3184	16959	9664
3185	16965	9659
3186	16971	9654
3187	16977	9649
3188	16982	9644
3189	16988	9639
3190	16994	9634
3191	17003	9631
3192	17011	9627
3193	17018	9622
3194	17025	9618
3195	17030	9613
3196	17036	9607
3197	17042	9602
3198	17047	9597
3199	17053	9592
3200	17058	9587
3201	17063	9581
3202	17069	9576
3203	17074	9571
3204	17080	9565
3205	17085	9560
3206	17090	9555
3207	17095	9549
3208	17100	9544
3209	17106	9539
3210	17111	9533
3211	17116	9528
3212	17122	9523
3213	17127	9517
3214	17132	9512
3215	17138	9507
3216	17143	9501
3217	17148	9495
3218	17153	9490
3219	17158	9485
3220	17163	9479
3221	17168	9474
3222	17173	9468
3223	17178	9462
3224	17184	9457
3225	17188	9452
3226	17193	9446
3227	17199	9441
3228	17203	9435
3229	17208	9430
3230	17213	9424
